State         Time      Voltage    Solution_Pot        Position            mAhg     Equivalence      Elect_Conc      Solid_Conc        Rxn_Rate         Cur_Sol          Cur_SS         Cur_tot
    D      0.02778      3.99719    -1.61662E-07     4.37500E-04     2.08333E+00     7.49806E-03     1.00002E+00     2.09696E-04    -6.58605E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99719    -2.07851E-07     5.62500E-04     2.08333E+00     7.49806E-03     1.00002E+00     2.09696E-04    -6.58603E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99719    -2.54040E-07     6.87500E-04     2.08333E+00     7.49806E-03     1.00002E+00     2.09696E-04    -6.58601E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99719    -3.00229E-07     8.12500E-04     2.08333E+00     7.49806E-03     1.00002E+00     2.09696E-04    -6.58599E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99719    -3.46419E-07     9.37500E-04     2.08333E+00     7.49806E-03     1.00002E+00     2.09696E-04    -6.58598E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99719    -3.92608E-07     1.06250E-03     2.08333E+00     7.49806E-03     1.00002E+00     2.09696E-04    -6.58596E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99719    -4.38798E-07     1.18750E-03     2.08333E+00     7.49806E-03     1.00001E+00     2.09696E-04    -6.58594E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99719    -4.84988E-07     1.31250E-03     2.08333E+00     7.49806E-03     1.00001E+00     2.09696E-04    -6.58592E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99719    -5.31177E-07     1.43750E-03     2.08333E+00     7.49806E-03     1.00001E+00     2.09696E-04    -6.58591E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99719    -5.77367E-07     1.56250E-03     2.08333E+00     7.49806E-03     1.00001E+00     2.09696E-04    -6.58589E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99719    -6.23557E-07     1.68750E-03     2.08333E+00     7.49806E-03     1.00001E+00     2.09696E-04    -6.58587E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99719    -6.69747E-07     1.81250E-03     2.08333E+00     7.49806E-03     1.00000E+00     2.09696E-04    -6.58585E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99719    -7.15937E-07     1.93750E-03     2.08333E+00     7.49806E-03     1.00000E+00     2.09696E-04    -6.58583E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99719    -7.62128E-07     2.06250E-03     2.08333E+00     7.49806E-03     1.00000E+00     2.09696E-04    -6.58582E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99719    -8.08318E-07     2.18750E-03     2.08333E+00     7.49806E-03     9.99999E-01     2.09696E-04    -6.58580E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99719    -8.54508E-07     2.31250E-03     2.08333E+00     7.49806E-03     9.99997E-01     2.09696E-04    -6.58578E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99719    -9.00699E-07     2.43750E-03     2.08333E+00     7.49806E-03     9.99995E-01     2.09696E-04    -6.58576E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99719    -9.23794E-07     2.50000E-03     2.08333E+00     7.49806E-03     9.99995E-01     9.15789E-03    -1.30320E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99719    -9.28506E-07     2.63080E-03     2.08333E+00     7.49806E-03     9.99994E-01     7.94690E-03    -1.24886E-04     5.79045E-05     2.15686E-05     2.70750E-04
    D      0.02778      3.99719    -9.36805E-07     2.89239E-03     2.08333E+00     7.49806E-03     9.99994E-01     7.10081E-03    -1.20293E-04     5.20129E-05     4.69221E-05     2.70750E-04
    D      0.02778      3.99719    -9.44089E-07     3.15399E-03     2.08333E+00     7.49806E-03     9.99994E-01     6.46929E-03    -1.16458E-04     4.55289E-05     7.48249E-05     2.70750E-04
    D      0.02778      3.99719    -9.50445E-07     3.41558E-03     2.08333E+00     7.49806E-03     9.99994E-01     5.97572E-03    -1.13233E-04     3.95609E-05     1.00507E-04     2.70750E-04
    D      0.02778      3.99719    -9.55942E-07     3.67717E-03     2.08333E+00     7.49806E-03     9.99993E-01     5.57669E-03    -1.10487E-04     3.40096E-05     1.24396E-04     2.70750E-04
    D      0.02778      3.99719    -9.60635E-07     3.93877E-03     2.08333E+00     7.49806E-03     9.99993E-01     5.24568E-03    -1.08120E-04     2.88032E-05     1.46801E-04     2.70750E-04
    D      0.02778      3.99719    -9.64571E-07     4.20036E-03     2.08333E+00     7.49806E-03     9.99993E-01     4.96550E-03    -1.06057E-04     2.38886E-05     1.67950E-04     2.70750E-04
    D      0.02778      3.99719    -9.67792E-07     4.46196E-03     2.08333E+00     7.49806E-03     9.99993E-01     4.72442E-03    -1.04240E-04     1.92247E-05     1.88020E-04     2.70750E-04
    D      0.02778      3.99719    -9.70331E-07     4.72355E-03     2.08333E+00     7.49806E-03     9.99993E-01     9.01240E-03    -1.29739E-04     1.27433E-05     2.15911E-04     2.70750E-04
    D      0.02778      3.99719    -9.71610E-07     4.98514E-03     2.08333E+00     7.49806E-03     9.99993E-01     9.16041E-03    -1.30329E-04     5.69042E-06     2.46262E-04     2.70750E-04
    D      0.02778      3.99719    -9.71610E-07     5.11594E-03     2.08333E+00     7.49806E-03     9.99993E-01     9.16005E-03    -1.30328E-04    -0.00000E+00     2.70750E-04     2.70750E-04
    D      0.05528      4.00014     0.00000E+00     0.00000E+00     4.14583E+00     1.49211E-02     1.00003E+00     2.09696E-04    -6.21769E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -2.30944E-08     6.25000E-05     4.14583E+00     1.49211E-02     1.00003E+00     2.09696E-04    -6.21768E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -6.92834E-08     1.87500E-04     4.14583E+00     1.49211E-02     1.00003E+00     2.09696E-04    -6.21766E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -1.15472E-07     3.12500E-04     4.14583E+00     1.49211E-02     1.00003E+00     2.09696E-04    -6.21764E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -1.61662E-07     4.37500E-04     4.14583E+00     1.49211E-02     1.00002E+00     2.09696E-04    -6.21763E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -2.07851E-07     5.62500E-04     4.14583E+00     1.49211E-02     1.00002E+00     2.09696E-04    -6.21761E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -2.54040E-07     6.87500E-04     4.14583E+00     1.49211E-02     1.00002E+00     2.09696E-04    -6.21759E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -3.00229E-07     8.12500E-04     4.14583E+00     1.49211E-02     1.00002E+00     2.09696E-04    -6.21758E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -3.46419E-07     9.37500E-04     4.14583E+00     1.49211E-02     1.00002E+00     2.09696E-04    -6.21756E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -3.92608E-07     1.06250E-03     4.14583E+00     1.49211E-02     1.00002E+00     2.09696E-04    -6.21754E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -4.38798E-07     1.18750E-03     4.14583E+00     1.49211E-02     1.00001E+00     2.09696E-04    -6.21753E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -4.84988E-07     1.31250E-03     4.14583E+00     1.49211E-02     1.00001E+00     2.09696E-04    -6.21751E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -5.31177E-07     1.43750E-03     4.14583E+00     1.49211E-02     1.00001E+00     2.09696E-04    -6.21749E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -5.77367E-07     1.56250E-03     4.14583E+00     1.49211E-02     1.00001E+00     2.09696E-04    -6.21748E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -6.23557E-07     1.68750E-03     4.14583E+00     1.49211E-02     1.00001E+00     2.09696E-04    -6.21746E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -6.69747E-07     1.81250E-03     4.14583E+00     1.49211E-02     1.00000E+00     2.09696E-04    -6.21744E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -7.15937E-07     1.93750E-03     4.14583E+00     1.49211E-02     1.00000E+00     2.09696E-04    -6.21743E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -7.62128E-07     2.06250E-03     4.14583E+00     1.49211E-02     1.00000E+00     2.09696E-04    -6.21741E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -8.08318E-07     2.18750E-03     4.14583E+00     1.49211E-02     9.99999E-01     2.09696E-04    -6.21739E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -8.54508E-07     2.31250E-03     4.14583E+00     1.49211E-02     9.99997E-01     2.09696E-04    -6.21738E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -9.00699E-07     2.43750E-03     4.14583E+00     1.49211E-02     9.99995E-01     2.09696E-04    -6.21736E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -9.23794E-07     2.50000E-03     4.14583E+00     1.49211E-02     9.99995E-01     2.38389E-02    -1.04171E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      4.00014    -9.28506E-07     2.63080E-03     4.14583E+00     1.49211E-02     9.99994E-01     2.17244E-02    -1.12353E-04     5.83558E-05     1.96266E-05     2.70750E-04
    D      0.05528      4.00014    -9.36906E-07     2.89239E-03     4.14583E+00     1.49211E-02     9.99994E-01     1.98983E-02    -1.18799E-04     5.27145E-05     4.39028E-05     2.70750E-04
    D      0.05528      4.00014    -9.44300E-07     3.15399E-03     4.14583E+00     1.49211E-02     9.99994E-01     1.83248E-02    -1.23593E-04     4.60877E-05     7.24202E-05     2.70750E-04
    D      0.05528      4.00014    -9.50714E-07     3.41558E-03     4.14583E+00     1.49211E-02     9.99994E-01     1.69685E-02    -1.26943E-04     3.96692E-05     1.00041E-04     2.70750E-04
    D      0.05528      4.00014    -9.56184E-07     3.67717E-03     4.14583E+00     1.49211E-02     9.99993E-01     1.57963E-02    -1.29105E-04     3.34855E-05     1.26651E-04     2.70750E-04
    D      0.05528      4.00014    -9.60747E-07     3.93877E-03     4.14583E+00     1.49211E-02     9.99993E-01     1.47788E-02    -1.30330E-04     2.75447E-05     1.52216E-04     2.70750E-04
    D      0.05528      4.00014    -9.64437E-07     4.20036E-03     4.14583E+00     1.49211E-02     9.99993E-01     1.38911E-02    -1.30841E-04     2.18442E-05     1.76747E-04     2.70750E-04
    D      0.05528      4.00014    -9.67291E-07     4.46196E-03     4.14583E+00     1.49211E-02     9.99993E-01     1.31121E-02    -1.30821E-04     1.63751E-05     2.00283E-04     2.70750E-04
    D      0.05528      4.00014    -9.69343E-07     4.72355E-03     4.14583E+00     1.49211E-02     9.99993E-01     2.36123E-02    -1.05071E-04     1.02712E-05     2.26550E-04     2.70750E-04
    D      0.05528      4.00014    -9.70368E-07     4.98514E-03     4.14583E+00     1.49211E-02     9.99993E-01     2.38428E-02    -1.04155E-04     4.56354E-06     2.51112E-04     2.70750E-04
    D      0.05528      4.00014    -9.70368E-07     5.11594E-03     4.14583E+00     1.49211E-02     9.99993E-01     2.38423E-02    -1.04158E-04    -0.00000E+00     2.70750E-04     2.70750E-04
    D      0.08278      3.98257     0.00000E+00     0.00000E+00     6.20833E+00     2.23442E-02     1.00003E+00     2.09696E-04    -8.75500E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -2.30944E-08     6.25000E-05     6.20833E+00     2.23442E-02     1.00003E+00     2.09696E-04    -8.75499E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -6.92834E-08     1.87500E-04     6.20833E+00     2.23442E-02     1.00003E+00     2.09696E-04    -8.75497E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -1.15472E-07     3.12500E-04     6.20833E+00     2.23442E-02     1.00003E+00     2.09696E-04    -8.75494E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -1.61662E-07     4.37500E-04     6.20833E+00     2.23442E-02     1.00002E+00     2.09696E-04    -8.75492E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -2.07851E-07     5.62500E-04     6.20833E+00     2.23442E-02     1.00002E+00     2.09696E-04    -8.75489E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -2.54040E-07     6.87500E-04     6.20833E+00     2.23442E-02     1.00002E+00     2.09696E-04    -8.75487E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -3.00229E-07     8.12500E-04     6.20833E+00     2.23442E-02     1.00002E+00     2.09696E-04    -8.75485E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -3.46419E-07     9.37500E-04     6.20833E+00     2.23442E-02     1.00002E+00     2.09696E-04    -8.75482E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -3.92608E-07     1.06250E-03     6.20833E+00     2.23442E-02     1.00002E+00     2.09696E-04    -8.75480E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -4.38798E-07     1.18750E-03     6.20833E+00     2.23442E-02     1.00001E+00     2.09696E-04    -8.75478E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -4.84988E-07     1.31250E-03     6.20833E+00     2.23442E-02     1.00001E+00     2.09696E-04    -8.75475E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -5.31177E-07     1.43750E-03     6.20833E+00     2.23442E-02     1.00001E+00     2.09696E-04    -8.75473E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -5.77367E-07     1.56250E-03     6.20833E+00     2.23442E-02     1.00001E+00     2.09696E-04    -8.75470E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -6.23557E-07     1.68750E-03     6.20833E+00     2.23442E-02     1.00001E+00     2.09696E-04    -8.75468E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -6.69747E-07     1.81250E-03     6.20833E+00     2.23442E-02     1.00000E+00     2.09696E-04    -8.75466E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -7.15937E-07     1.93750E-03     6.20833E+00     2.23442E-02     1.00000E+00     2.09696E-04    -8.75463E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -7.62128E-07     2.06250E-03     6.20833E+00     2.23442E-02     1.00000E+00     2.09696E-04    -8.75461E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -8.08318E-07     2.18750E-03     6.20833E+00     2.23442E-02     9.99999E-01     2.09696E-04    -8.75459E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -8.54508E-07     2.31250E-03     6.20833E+00     2.23442E-02     9.99997E-01     2.09696E-04    -8.75456E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -9.00699E-07     2.43750E-03     6.20833E+00     2.23442E-02     9.99995E-01     2.09696E-04    -8.75454E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -9.23794E-07     2.50000E-03     6.20833E+00     2.23442E-02     9.99995E-01     3.30059E-02    -9.70244E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.98257    -9.28506E-07     2.63080E-03     6.20833E+00     2.23442E-02     9.99994E-01     3.13852E-02    -1.05067E-04     5.86337E-05     1.84306E-05     2.70750E-04
    D      0.08278      3.98257    -9.36969E-07     2.89239E-03     6.20833E+00     2.23442E-02     9.99994E-01     2.98520E-02    -1.13077E-04     5.32739E-05     4.14956E-05     2.70750E-04
    D      0.08278      3.98257    -9.44467E-07     3.15399E-03     6.20833E+00     2.23442E-02     9.99994E-01     2.84086E-02    -1.20922E-04     4.68485E-05     6.91460E-05     2.70750E-04
    D      0.08278      3.98257    -9.51005E-07     3.41558E-03     6.20833E+00     2.23442E-02     9.99994E-01     2.70558E-02    -1.28474E-04     4.04605E-05     9.66357E-05     2.70750E-04
    D      0.08278      3.98257    -9.56589E-07     3.67717E-03     6.20833E+00     2.23442E-02     9.99993E-01     2.57924E-02    -1.35630E-04     3.41363E-05     1.23851E-04     2.70750E-04
    D      0.08278      3.98257    -9.61232E-07     3.93877E-03     6.20833E+00     2.23442E-02     9.99993E-01     2.46156E-02    -1.42309E-04     2.78969E-05     1.50701E-04     2.70750E-04
    D      0.08278      3.98257    -9.64947E-07     4.20036E-03     6.20833E+00     2.23442E-02     9.99993E-01     2.35214E-02    -1.48456E-04     2.17584E-05     1.77117E-04     2.70750E-04
    D      0.08278      3.98257    -9.67751E-07     4.46196E-03     6.20833E+00     2.23442E-02     9.99993E-01     2.25050E-02    -1.54041E-04     1.57327E-05     2.03047E-04     2.70750E-04
    D      0.08278      3.98257    -9.69661E-07     4.72355E-03     6.20833E+00     2.23442E-02     9.99993E-01     3.28393E-02    -9.78293E-05     9.56004E-06     2.29610E-04     2.70750E-04
    D      0.08278      3.98257    -9.70615E-07     4.98514E-03     6.20833E+00     2.23442E-02     9.99993E-01     3.30091E-02    -9.70088E-05     4.24724E-06     2.52473E-04     2.70750E-04
    D      0.08278      3.98257    -9.70615E-07     5.11594E-03     6.20833E+00     2.23442E-02     9.99993E-01     3.30087E-02    -9.70106E-05    -0.00000E+00     2.70750E-04     2.70750E-04
    D      0.11028      3.96178     0.00000E+00     0.00000E+00     8.27083E+00     2.97673E-02     1.00003E+00     2.09696E-04    -1.31243E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.96178    -2.30944E-08     6.25000E-05     8.27083E+00     2.97673E-02     1.00003E+00     2.09696E-04    -1.31242E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.96178    -6.92834E-08     1.87500E-04     8.27083E+00     2.97673E-02     1.00003E+00     2.09696E-04    -1.31242E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.96178    -1.15472E-07     3.12500E-04     8.27083E+00     2.97673E-02     1.00003E+00     2.09696E-04    -1.31242E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.96178    -1.61662E-07     4.37500E-04     8.27083E+00     2.97673E-02     1.00002E+00     2.09696E-04    -1.31241E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.96178    -2.07851E-07     5.62500E-04     8.27083E+00     2.97673E-02     1.00002E+00     2.09696E-04    -1.31241E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.96178    -2.54040E-07     6.87500E-04     8.27083E+00     2.97673E-02     1.00002E+00     2.09696E-04    -1.31241E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.96178    -3.00229E-07     8.12500E-04     8.27083E+00     2.97673E-02     1.00002E+00     2.09696E-04    -1.31240E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.96178    -3.46419E-07     9.37500E-04     8.27083E+00     2.97673E-02     1.00002E+00     2.09696E-04    -1.31240E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.96178    -3.92608E-07     1.06250E-03     8.27083E+00     2.97673E-02     1.00002E+00     2.09696E-04    -1.31240E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.96178    -4.38798E-07     1.18750E-03     8.27083E+00     2.97673E-02     1.00001E+00     2.09696E-04    -1.31239E-04     2.70750E-04    -0.00000E+00     2.70750E-04
