State         Time     Equivalence  xx_c(j) J=SEP_NO     c_alpha_SEP           Phi_1         c_0_SEP     J=NJ      c_alpha_NJ           Phi_1          c_0_NJ  
  CDR        hours       Li1_xV3O8       nm        #       Li1_xV3O8               V               M        #       Li1_xV3O8               V               M  
    D        0.000     0.00000E+00     0.00       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.000     0.00000E+00   156.25       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.000     0.00000E+00   468.75       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.000     0.00000E+00   781.25       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.000     0.00000E+00  1093.75       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.000     0.00000E+00  1406.25       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.000     0.00000E+00  1718.75       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.000     0.00000E+00  2031.25       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.000     0.00000E+00  2343.75       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.000     0.00000E+00  2656.25       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.000     0.00000E+00  2968.75       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.000     0.00000E+00  3281.25       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.000     0.00000E+00  3593.75       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.000     0.00000E+00  3906.25       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.000     0.00000E+00  4218.75       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.000     0.00000E+00  4531.25       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.000     0.00000E+00  4843.75       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.000     0.00000E+00  5156.25       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.000     0.00000E+00  5468.75       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.000     0.00000E+00  5781.25       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.000     0.00000E+00  6093.75       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.000     0.00000E+00  6250.00       22     1.00021E+00     4.20000E+00     1.00000E+00       33     1.00021E+00     4.20000E+00     1.00000E+00  
    D        0.028     7.49806E-03     0.00       22     1.00414E+00     4.14752E+00     3.38443E-01       33     1.00414E+00     4.14751E+00     3.38389E-01  
    D        0.028     7.49806E-03   156.25       22     1.00414E+00     4.14752E+00     3.38443E-01       33     1.00414E+00     4.14751E+00     3.38389E-01  
    D        0.028     7.49806E-03   468.75       22     1.00415E+00     4.14752E+00     3.39680E-01       33     1.00415E+00     4.14751E+00     3.39626E-01  
    D        0.028     7.49806E-03   781.25       22     1.00417E+00     4.14752E+00     3.42192E-01       33     1.00417E+00     4.14751E+00     3.42138E-01  
    D        0.028     7.49806E-03  1093.75       22     1.00420E+00     4.14752E+00     3.46059E-01       33     1.00420E+00     4.14751E+00     3.46005E-01  
    D        0.028     7.49806E-03  1406.25       22     1.00425E+00     4.14752E+00     3.51402E-01       33     1.00425E+00     4.14751E+00     3.51347E-01  
    D        0.028     7.49806E-03  1718.75       22     1.00430E+00     4.14752E+00     3.58386E-01       33     1.00430E+00     4.14751E+00     3.58331E-01  
    D        0.028     7.49806E-03  2031.25       22     1.00438E+00     4.14752E+00     3.67229E-01       33     1.00438E+00     4.14751E+00     3.67174E-01  
    D        0.028     7.49806E-03  2343.75       22     1.00447E+00     4.14752E+00     3.78204E-01       33     1.00447E+00     4.14751E+00     3.78148E-01  
    D        0.028     7.49806E-03  2656.25       22     1.00458E+00     4.14752E+00     3.91647E-01       33     1.00459E+00     4.14751E+00     3.91592E-01  
    D        0.028     7.49806E-03  2968.75       22     1.00473E+00     4.14752E+00     4.07974E-01       33     1.00473E+00     4.14751E+00     4.07919E-01  
    D        0.028     7.49806E-03  3281.25       22     1.00490E+00     4.14752E+00     4.27693E-01       33     1.00490E+00     4.14751E+00     4.27637E-01  
    D        0.028     7.49806E-03  3593.75       22     1.00512E+00     4.14752E+00     4.51422E-01       33     1.00512E+00     4.14751E+00     4.51368E-01  
    D        0.028     7.49806E-03  3906.25       22     1.00538E+00     4.14752E+00     4.79927E-01       33     1.00538E+00     4.14751E+00     4.79873E-01  
    D        0.028     7.49806E-03  4218.75       22     1.00572E+00     4.14752E+00     5.14150E-01       33     1.00572E+00     4.14751E+00     5.14097E-01  
    D        0.028     7.49806E-03  4531.25       22     1.00614E+00     4.14752E+00     5.55269E-01       33     1.00614E+00     4.14751E+00     5.55219E-01  
    D        0.028     7.49806E-03  4843.75       22     1.00667E+00     4.14752E+00     6.04770E-01       33     1.00667E+00     4.14751E+00     6.04723E-01  
    D        0.028     7.49806E-03  5156.25       22     1.00734E+00     4.14752E+00     6.64543E-01       33     1.00735E+00     4.14751E+00     6.64501E-01  
    D        0.028     7.49806E-03  5468.75       22     1.00822E+00     4.14752E+00     7.37018E-01       33     1.00822E+00     4.14751E+00     7.36983E-01  
    D        0.028     7.49806E-03  5781.25       22     1.00936E+00     4.14752E+00     8.25325E-01       33     1.00936E+00     4.14751E+00     8.25300E-01  
    D        0.028     7.49806E-03  6093.75       22     1.01085E+00     4.14752E+00     9.33482E-01       33     1.01086E+00     4.14751E+00     9.33470E-01  
    D        0.028     7.49806E-03  6250.00       22     1.01181E+00     4.14752E+00     9.99995E-01       33     1.01181E+00     4.14751E+00     9.99993E-01  
    D        0.055     1.49211E-02     0.00       22     1.00735E+00     4.16635E+00     2.99154E-01       33     1.00735E+00     4.16635E+00     2.99130E-01  
    D        0.055     1.49211E-02   156.25       22     1.00735E+00     4.16635E+00     2.99154E-01       33     1.00735E+00     4.16635E+00     2.99130E-01  
    D        0.055     1.49211E-02   468.75       22     1.00739E+00     4.16635E+00     3.01084E-01       33     1.00739E+00     4.16635E+00     3.01060E-01  
    D        0.055     1.49211E-02   781.25       22     1.00747E+00     4.16635E+00     3.04977E-01       33     1.00747E+00     4.16635E+00     3.04954E-01  
    D        0.055     1.49211E-02  1093.75       22     1.00760E+00     4.16635E+00     3.10903E-01       33     1.00760E+00     4.16635E+00     3.10879E-01  
    D        0.055     1.49211E-02  1406.25       22     1.00777E+00     4.16635E+00     3.18966E-01       33     1.00777E+00     4.16635E+00     3.18943E-01  
    D        0.055     1.49211E-02  1718.75       22     1.00799E+00     4.16635E+00     3.29315E-01       33     1.00799E+00     4.16635E+00     3.29292E-01  
    D        0.055     1.49211E-02  2031.25       22     1.00828E+00     4.16635E+00     3.42144E-01       33     1.00828E+00     4.16635E+00     3.42120E-01  
    D        0.055     1.49211E-02  2343.75       22     1.00863E+00     4.16635E+00     3.57699E-01       33     1.00863E+00     4.16635E+00     3.57676E-01  
    D        0.055     1.49211E-02  2656.25       22     1.00907E+00     4.16635E+00     3.76290E-01       33     1.00907E+00     4.16635E+00     3.76267E-01  
    D        0.055     1.49211E-02  2968.75       22     1.00961E+00     4.16635E+00     3.98300E-01       33     1.00961E+00     4.16635E+00     3.98277E-01  
    D        0.055     1.49211E-02  3281.25       22     1.01027E+00     4.16635E+00     4.24194E-01       33     1.01027E+00     4.16635E+00     4.24172E-01  
    D        0.055     1.49211E-02  3593.75       22     1.01107E+00     4.16635E+00     4.54537E-01       33     1.01107E+00     4.16635E+00     4.54516E-01  
    D        0.055     1.49211E-02  3906.25       22     1.01206E+00     4.16635E+00     4.89996E-01       33     1.01206E+00     4.16635E+00     4.89976E-01  
    D        0.055     1.49211E-02  4218.75       22     1.01326E+00     4.16635E+00     5.31347E-01       33     1.01326E+00     4.16635E+00     5.31328E-01  
    D        0.055     1.49211E-02  4531.25       22     1.01471E+00     4.16635E+00     5.79455E-01       33     1.01471E+00     4.16635E+00     5.79439E-01  
    D        0.055     1.49211E-02  4843.75       22     1.01645E+00     4.16635E+00     6.35233E-01       33     1.01645E+00     4.16635E+00     6.35219E-01  
    D        0.055     1.49211E-02  5156.25       22     1.01850E+00     4.16635E+00     6.99553E-01       33     1.01851E+00     4.16635E+00     6.99542E-01  
    D        0.055     1.49211E-02  5468.75       22     1.02089E+00     4.16635E+00     7.73119E-01       33     1.02089E+00     4.16635E+00     7.73111E-01  
    D        0.055     1.49211E-02  5781.25       22     1.02357E+00     4.16635E+00     8.56317E-01       33     1.02358E+00     4.16635E+00     8.56312E-01  
    D        0.055     1.49211E-02  6093.75       22     1.02653E+00     4.16635E+00     9.49092E-01       33     1.02653E+00     4.16635E+00     9.49089E-01  
    D        0.055     1.49211E-02  6250.00       22     1.02814E+00     4.16635E+00     9.99995E-01       33     1.02815E+00     4.16635E+00     9.99993E-01  
    D        0.083     2.23442E-02     0.00       22     1.01088E+00     4.15643E+00     2.82376E-01       33     1.01088E+00     4.15642E+00     2.82351E-01  
    D        0.083     2.23442E-02   156.25       22     1.01088E+00     4.15643E+00     2.82376E-01       33     1.01088E+00     4.15642E+00     2.82351E-01  
    D        0.083     2.23442E-02   468.75       22     1.01096E+00     4.15643E+00     2.84473E-01       33     1.01096E+00     4.15642E+00     2.84448E-01  
    D        0.083     2.23442E-02   781.25       22     1.01111E+00     4.15643E+00     2.88711E-01       33     1.01111E+00     4.15642E+00     2.88686E-01  
    D        0.083     2.23442E-02  1093.75       22     1.01135E+00     4.15643E+00     2.95182E-01       33     1.01135E+00     4.15642E+00     2.95157E-01  
    D        0.083     2.23442E-02  1406.25       22     1.01167E+00     4.15643E+00     3.04029E-01       33     1.01167E+00     4.15642E+00     3.04004E-01  
    D        0.083     2.23442E-02  1718.75       22     1.01210E+00     4.15643E+00     3.15444E-01       33     1.01210E+00     4.15642E+00     3.15419E-01  
    D        0.083     2.23442E-02  2031.25       22     1.01263E+00     4.15643E+00     3.29678E-01       33     1.01263E+00     4.15642E+00     3.29654E-01  
    D        0.083     2.23442E-02  2343.75       22     1.01330E+00     4.15643E+00     3.47044E-01       33     1.01330E+00     4.15642E+00     3.47020E-01  
    D        0.083     2.23442E-02  2656.25       22     1.01410E+00     4.15643E+00     3.67916E-01       33     1.01410E+00     4.15642E+00     3.67893E-01  
    D        0.083     2.23442E-02  2968.75       22     1.01507E+00     4.15643E+00     3.92733E-01       33     1.01507E+00     4.15642E+00     3.92710E-01  
    D        0.083     2.23442E-02  3281.25       22     1.01622E+00     4.15643E+00     4.21988E-01       33     1.01622E+00     4.15642E+00     4.21966E-01  
    D        0.083     2.23442E-02  3593.75       22     1.01758E+00     4.15643E+00     4.56216E-01       33     1.01758E+00     4.15642E+00     4.56196E-01  
    D        0.083     2.23442E-02  3906.25       22     1.01916E+00     4.15643E+00     4.95962E-01       33     1.01916E+00     4.15642E+00     4.95943E-01  
    D        0.083     2.23442E-02  4218.75       22     1.02096E+00     4.15643E+00     5.41735E-01       33     1.02096E+00     4.15642E+00     5.41718E-01  
    D        0.083     2.23442E-02  4531.25       22     1.02299E+00     4.15643E+00     5.93959E-01       33     1.02299E+00     4.15642E+00     5.93945E-01  
    D        0.083     2.23442E-02  4843.75       22     1.02522E+00     4.15643E+00     6.52914E-01       33     1.02523E+00     4.15642E+00     6.52902E-01  
    D        0.083     2.23442E-02  5156.25       22     1.02764E+00     4.15643E+00     7.18691E-01       33     1.02764E+00     4.15642E+00     7.18681E-01  
    D        0.083     2.23442E-02  5468.75       22     1.03021E+00     4.15643E+00     7.91175E-01       33     1.03021E+00     4.15642E+00     7.91167E-01  
    D        0.083     2.23442E-02  5781.25       22     1.03289E+00     4.15643E+00     8.70058E-01       33     1.03289E+00     4.15642E+00     8.70053E-01  
    D        0.083     2.23442E-02  6093.75       22     1.03565E+00     4.15643E+00     9.54880E-01       33     1.03565E+00     4.15642E+00     9.54877E-01  
    D        0.083     2.23442E-02  6250.00       22     1.03709E+00     4.15643E+00     9.99995E-01       33     1.03709E+00     4.15642E+00     9.99993E-01  
    D        0.110     2.97673E-02     0.00       22     1.01504E+00     4.13522E+00     2.37484E-01       33     1.01504E+00     4.13521E+00     2.37461E-01  
    D        0.110     2.97673E-02   156.25       22     1.01504E+00     4.13522E+00     2.37484E-01       33     1.01504E+00     4.13521E+00     2.37461E-01  
    D        0.110     2.97673E-02   468.75       22     1.01517E+00     4.13522E+00     2.39929E-01       33     1.01517E+00     4.13521E+00     2.39905E-01  
    D        0.110     2.97673E-02   781.25       22     1.01542E+00     4.13522E+00     2.44875E-01       33     1.01542E+00     4.13521E+00     2.44851E-01  
    D        0.110     2.97673E-02  1093.75       22     1.01580E+00     4.13522E+00     2.52440E-01       33     1.01580E+00     4.13521E+00     2.52416E-01  
    D        0.110     2.97673E-02  1406.25       22     1.01632E+00     4.13522E+00     2.62801E-01       33     1.01632E+00     4.13521E+00     2.62777E-01  
    D        0.110     2.97673E-02  1718.75       22     1.01700E+00     4.13522E+00     2.76193E-01       33     1.01700E+00     4.13521E+00     2.76170E-01  
    D        0.110     2.97673E-02  2031.25       22     1.01784E+00     4.13522E+00     2.92910E-01       33     1.01784E+00     4.13521E+00     2.92888E-01  
    D        0.110     2.97673E-02  2343.75       22     1.01885E+00     4.13522E+00     3.13296E-01       33     1.01885E+00     4.13521E+00     3.13274E-01  
    D        0.110     2.97673E-02  2656.25       22     1.02005E+00     4.13522E+00     3.37737E-01       33     1.02005E+00     4.13521E+00     3.37716E-01  
    D        0.110     2.97673E-02  2968.75       22     1.02144E+00     4.13522E+00     3.66641E-01       33     1.02144E+00     4.13521E+00     3.66620E-01  
    D        0.110     2.97673E-02  3281.25       22     1.02302E+00     4.13522E+00     4.00413E-01       33     1.02302E+00     4.13521E+00     4.00393E-01  
    D        0.110     2.97673E-02  3593.75       22     1.02480E+00     4.13522E+00     4.39426E-01       33     1.02480E+00     4.13521E+00     4.39408E-01  
    D        0.110     2.97673E-02  3906.25       22     1.02675E+00     4.13522E+00     4.83988E-01       33     1.02675E+00     4.13521E+00     4.83971E-01  
    D        0.110     2.97673E-02  4218.75       22     1.02886E+00     4.13522E+00     5.34311E-01       33     1.02886E+00     4.13521E+00     5.34296E-01  
    D        0.110     2.97673E-02  4531.25       22     1.03110E+00     4.13522E+00     5.90497E-01       33     1.03110E+00     4.13521E+00     5.90484E-01  
    D        0.110     2.97673E-02  4843.75       22     1.03345E+00     4.13522E+00     6.52531E-01       33     1.03345E+00     4.13521E+00     6.52520E-01  
    D        0.110     2.97673E-02  5156.25       22     1.03586E+00     4.13522E+00     7.20292E-01       33     1.03587E+00     4.13521E+00     7.20283E-01  
    D        0.110     2.97673E-02  5468.75       22     1.03833E+00     4.13522E+00     7.93573E-01       33     1.03834E+00     4.13521E+00     7.93566E-01  
    D        0.110     2.97673E-02  5781.25       22     1.04083E+00     4.13522E+00     8.72117E-01       33     1.04083E+00     4.13521E+00     8.72113E-01  
    D        0.110     2.97673E-02  6093.75       22     1.04334E+00     4.13522E+00     9.55694E-01       33     1.04334E+00     4.13521E+00     9.55691E-01  
    D        0.110     2.97673E-02  6250.00       22     1.04462E+00     4.13522E+00     9.99995E-01       33     1.04462E+00     4.13521E+00     9.99993E-01  
    D        0.138     3.71904E-02     0.00       22     1.01978E+00     4.11364E+00     1.95686E-01       33     1.01978E+00     4.11363E+00     1.95665E-01  
    D        0.138     3.71904E-02   156.25       22     1.01978E+00     4.11364E+00     1.95686E-01       33     1.01978E+00     4.11363E+00     1.95665E-01  
    D        0.138     3.71904E-02   468.75       22     1.01996E+00     4.11364E+00     1.98468E-01       33     1.01996E+00     4.11363E+00     1.98447E-01  
    D        0.138     3.71904E-02   781.25       22     1.02033E+00     4.11364E+00     2.04098E-01       33     1.02033E+00     4.11363E+00     2.04077E-01  
    D        0.138     3.71904E-02  1093.75       22     1.02089E+00     4.11364E+00     2.12712E-01       33     1.02089E+00     4.11363E+00     2.12691E-01  
    D        0.138     3.71904E-02  1406.25       22     1.02164E+00     4.11364E+00     2.24508E-01       33     1.02164E+00     4.11363E+00     2.24487E-01  
    D        0.138     3.71904E-02  1718.75       22     1.02260E+00     4.11364E+00     2.39739E-01       33     1.02260E+00     4.11363E+00     2.39718E-01  
    D        0.138     3.71904E-02  2031.25       22     1.02376E+00     4.11364E+00     2.58705E-01       33     1.02376E+00     4.11363E+00     2.58685E-01  
    D        0.138     3.71904E-02  2343.75       22     1.02512E+00     4.11364E+00     2.81734E-01       33     1.02512E+00     4.11363E+00     2.81715E-01  
    D        0.138     3.71904E-02  2656.25       22     1.02668E+00     4.11364E+00     3.09165E-01       33     1.02668E+00     4.11363E+00     3.09146E-01  
    D        0.138     3.71904E-02  2968.75       22     1.02843E+00     4.11364E+00     3.41320E-01       33     1.02843E+00     4.11363E+00     3.41302E-01  
    D        0.138     3.71904E-02  3281.25       22     1.03034E+00     4.11364E+00     3.78485E-01       33     1.03035E+00     4.11363E+00     3.78468E-01  
    D        0.138     3.71904E-02  3593.75       22     1.03240E+00     4.11364E+00     4.20888E-01       33     1.03240E+00     4.11363E+00     4.20872E-01  
    D        0.138     3.71904E-02  3906.25       22     1.03458E+00     4.11364E+00     4.68690E-01       33     1.03458E+00     4.11363E+00     4.68676E-01  
    D        0.138     3.71904E-02  4218.75       22     1.03684E+00     4.11364E+00     5.21979E-01       33     1.03685E+00     4.11363E+00     5.21965E-01  
    D        0.138     3.71904E-02  4531.25       22     1.03917E+00     4.11364E+00     5.80773E-01       33     1.03918E+00     4.11363E+00     5.80761E-01  
    D        0.138     3.71904E-02  4843.75       22     1.04154E+00     4.11364E+00     6.45035E-01       33     1.04155E+00     4.11363E+00     6.45024E-01  
    D        0.138     3.71904E-02  5156.25       22     1.04394E+00     4.11364E+00     7.14678E-01       33     1.04394E+00     4.11363E+00     7.14669E-01  
    D        0.138     3.71904E-02  5468.75       22     1.04633E+00     4.11364E+00     7.89588E-01       33     1.04633E+00     4.11363E+00     7.89581E-01  
    D        0.138     3.71904E-02  5781.25       22     1.04871E+00     4.11364E+00     8.69646E-01       33     1.04872E+00     4.11363E+00     8.69641E-01  
    D        0.138     3.71904E-02  6093.75       22     1.05108E+00     4.11364E+00     9.54791E-01       33     1.05108E+00     4.11363E+00     9.54788E-01  
    D        0.138     3.71904E-02  6250.00       22     1.05227E+00     4.11364E+00     9.99995E-01       33     1.05227E+00     4.11363E+00     9.99993E-01  
    D        0.165     4.46134E-02     0.00       22     1.02497E+00     4.09261E+00     1.72090E-01       33     1.02497E+00     4.09260E+00     1.72072E-01  
    D        0.165     4.46134E-02   156.25       22     1.02497E+00     4.09261E+00     1.72090E-01       33     1.02497E+00     4.09260E+00     1.72072E-01  
    D        0.165     4.46134E-02   468.75       22     1.02521E+00     4.09261E+00     1.75166E-01       33     1.02522E+00     4.09260E+00     1.75147E-01  
    D        0.165     4.46134E-02   781.25       22     1.02571E+00     4.09261E+00     1.81384E-01       33     1.02571E+00     4.09260E+00     1.81365E-01  
    D        0.165     4.46134E-02  1093.75       22     1.02646E+00     4.09261E+00     1.90882E-01       33     1.02646E+00     4.09260E+00     1.90863E-01  
    D        0.165     4.46134E-02  1406.25       22     1.02745E+00     4.09261E+00     2.03851E-01       33     1.02745E+00     4.09260E+00     2.03832E-01  
    D        0.165     4.46134E-02  1718.75       22     1.02867E+00     4.09261E+00     2.20528E-01       33     1.02868E+00     4.09260E+00     2.20509E-01  
    D        0.165     4.46134E-02  2031.25       22     1.03013E+00     4.09261E+00     2.41177E-01       33     1.03013E+00     4.09260E+00     2.41159E-01  
    D        0.165     4.46134E-02  2343.75       22     1.03180E+00     4.09261E+00     2.66071E-01       33     1.03180E+00     4.09260E+00     2.66053E-01  
    D        0.165     4.46134E-02  2656.25       22     1.03366E+00     4.09261E+00     2.95468E-01       33     1.03366E+00     4.09260E+00     2.95451E-01  
    D        0.165     4.46134E-02  2968.75       22     1.03567E+00     4.09261E+00     3.29602E-01       33     1.03568E+00     4.09260E+00     3.29585E-01  
    D        0.165     4.46134E-02  3281.25       22     1.03782E+00     4.09261E+00     3.68664E-01       33     1.03783E+00     4.09260E+00     3.68648E-01  
    D        0.165     4.46134E-02  3593.75       22     1.04008E+00     4.09261E+00     4.12801E-01       33     1.04008E+00     4.09260E+00     4.12787E-01  
    D        0.165     4.46134E-02  3906.25       22     1.04240E+00     4.09261E+00     4.62115E-01       33     1.04241E+00     4.09260E+00     4.62102E-01  
    D        0.165     4.46134E-02  4218.75       22     1.04478E+00     4.09261E+00     5.16667E-01       33     1.04478E+00     4.09260E+00     5.16655E-01  
    D        0.165     4.46134E-02  4531.25       22     1.04718E+00     4.09261E+00     5.76484E-01       33     1.04719E+00     4.09260E+00     5.76473E-01  
    D        0.165     4.46134E-02  4843.75       22     1.04959E+00     4.09261E+00     6.41566E-01       33     1.04960E+00     4.09260E+00     6.41556E-01  
    D        0.165     4.46134E-02  5156.25       22     1.05200E+00     4.09261E+00     7.11895E-01       33     1.05200E+00     4.09260E+00     7.11886E-01  
    D        0.165     4.46134E-02  5468.75       22     1.05439E+00     4.09261E+00     7.87445E-01       33     1.05439E+00     4.09260E+00     7.87438E-01  
    D        0.165     4.46134E-02  5781.25       22     1.05675E+00     4.09261E+00     8.68202E-01       33     1.05675E+00     4.09260E+00     8.68197E-01  
    D        0.165     4.46134E-02  6093.75       22     1.05907E+00     4.09261E+00     9.54216E-01       33     1.05907E+00     4.09260E+00     9.54213E-01  
    D        0.165     4.46134E-02  6250.00       22     1.06023E+00     4.09261E+00     9.99995E-01       33     1.06024E+00     4.09260E+00     9.99993E-01  
    D        0.193     5.20365E-02     0.00       22     1.03054E+00     4.07272E+00     1.61182E-01       33     1.03054E+00     4.07271E+00     1.61164E-01  
    D        0.193     5.20365E-02   156.25       22     1.03054E+00     4.07272E+00     1.61182E-01       33     1.03054E+00     4.07271E+00     1.61164E-01  
    D        0.193     5.20365E-02   468.75       22     1.03085E+00     4.07272E+00     1.64488E-01       33     1.03085E+00     4.07271E+00     1.64470E-01  
    D        0.193     5.20365E-02   781.25       22     1.03147E+00     4.07272E+00     1.71161E-01       33     1.03147E+00     4.07271E+00     1.71143E-01  
    D        0.193     5.20365E-02  1093.75       22     1.03239E+00     4.07272E+00     1.81322E-01       33     1.03239E+00     4.07271E+00     1.81305E-01  
    D        0.193     5.20365E-02  1406.25       22     1.03359E+00     4.07272E+00     1.95139E-01       33     1.03359E+00     4.07271E+00     1.95122E-01  
    D        0.193     5.20365E-02  1718.75       22     1.03505E+00     4.07272E+00     2.12809E-01       33     1.03505E+00     4.07271E+00     2.12792E-01  
    D        0.193     5.20365E-02  2031.25       22     1.03675E+00     4.07272E+00     2.34546E-01       33     1.03676E+00     4.07271E+00     2.34529E-01  
    D        0.193     5.20365E-02  2343.75       22     1.03866E+00     4.07272E+00     2.60559E-01       33     1.03867E+00     4.07271E+00     2.60543E-01  
    D        0.193     5.20365E-02  2656.25       22     1.04075E+00     4.07272E+00     2.91045E-01       33     1.04075E+00     4.07271E+00     2.91029E-01  
    D        0.193     5.20365E-02  2968.75       22     1.04297E+00     4.07272E+00     3.26175E-01       33     1.04297E+00     4.07271E+00     3.26160E-01  
    D        0.193     5.20365E-02  3281.25       22     1.04530E+00     4.07272E+00     3.66094E-01       33     1.04530E+00     4.07271E+00     3.66080E-01  
    D        0.193     5.20365E-02  3593.75       22     1.04771E+00     4.07272E+00     4.10919E-01       33     1.04771E+00     4.07271E+00     4.10905E-01  
    D        0.193     5.20365E-02  3906.25       22     1.05016E+00     4.07272E+00     4.60740E-01       33     1.05016E+00     4.07271E+00     4.60727E-01  
    D        0.193     5.20365E-02  4218.75       22     1.05264E+00     4.07272E+00     5.15629E-01       33     1.05264E+00     4.07271E+00     5.15618E-01  
    D        0.193     5.20365E-02  4531.25       22     1.05513E+00     4.07272E+00     5.75641E-01       33     1.05513E+00     4.07271E+00     5.75630E-01  
    D        0.193     5.20365E-02  4843.75       22     1.05760E+00     4.07272E+00     6.40817E-01       33     1.05761E+00     4.07271E+00     6.40808E-01  
    D        0.193     5.20365E-02  5156.25       22     1.06007E+00     4.07272E+00     7.11192E-01       33     1.06007E+00     4.07271E+00     7.11184E-01  
    D        0.193     5.20365E-02  5468.75       22     1.06250E+00     4.07272E+00     7.86800E-01       33     1.06250E+00     4.07271E+00     7.86794E-01  
    D        0.193     5.20365E-02  5781.25       22     1.06489E+00     4.07272E+00     8.67690E-01       33     1.06489E+00     4.07271E+00     8.67685E-01  
    D        0.193     5.20365E-02  6093.75       22     1.06724E+00     4.07272E+00     9.53977E-01       33     1.06724E+00     4.07271E+00     9.53974E-01  
    D        0.193     5.20365E-02  6250.00       22     1.06841E+00     4.07272E+00     9.99995E-01       33     1.06842E+00     4.07271E+00     9.99993E-01  
    D        0.220     5.94596E-02     0.00       22     1.03641E+00     4.05401E+00     1.57145E-01       33     1.03641E+00     4.05400E+00     1.57128E-01  
    D        0.220     5.94596E-02   156.25       22     1.03641E+00     4.05401E+00     1.57145E-01       33     1.03641E+00     4.05400E+00     1.57128E-01  
    D        0.220     5.94596E-02   468.75       22     1.03678E+00     4.05401E+00     1.60609E-01       33     1.03678E+00     4.05400E+00     1.60593E-01  
    D        0.220     5.94596E-02   781.25       22     1.03750E+00     4.05401E+00     1.67589E-01       33     1.03750E+00     4.05400E+00     1.67572E-01  
    D        0.220     5.94596E-02  1093.75       22     1.03856E+00     4.05401E+00     1.78184E-01       33     1.03856E+00     4.05400E+00     1.78168E-01  
    D        0.220     5.94596E-02  1406.25       22     1.03994E+00     4.05401E+00     1.92533E-01       33     1.03994E+00     4.05400E+00     1.92517E-01  
    D        0.220     5.94596E-02  1718.75       22     1.04159E+00     4.05401E+00     2.10793E-01       33     1.04160E+00     4.05400E+00     2.10777E-01  
    D        0.220     5.94596E-02  2031.25       22     1.04349E+00     4.05401E+00     2.33135E-01       33     1.04349E+00     4.05400E+00     2.33119E-01  
    D        0.220     5.94596E-02  2343.75       22     1.04560E+00     4.05401E+00     2.59725E-01       33     1.04560E+00     4.05400E+00     2.59710E-01  
    D        0.220     5.94596E-02  2656.25       22     1.04786E+00     4.05401E+00     2.90720E-01       33     1.04786E+00     4.05400E+00     2.90705E-01  
    D        0.220     5.94596E-02  2968.75       22     1.05025E+00     4.05401E+00     3.26263E-01       33     1.05025E+00     4.05400E+00     3.26249E-01  
    D        0.220     5.94596E-02  3281.25       22     1.05273E+00     4.05401E+00     3.66481E-01       33     1.05273E+00     4.05400E+00     3.66467E-01  
    D        0.220     5.94596E-02  3593.75       22     1.05527E+00     4.05401E+00     4.11485E-01       33     1.05527E+00     4.05400E+00     4.11472E-01  
    D        0.220     5.94596E-02  3906.25       22     1.05784E+00     4.05401E+00     4.61374E-01       33     1.05784E+00     4.05400E+00     4.61362E-01  
