State         Time     Equivalence  xx_c(j) J=SEP_NO     c_alpha_SEP           Phi_1         c_0_SEP     J=NJ      c_alpha_NJ           Phi_1          c_0_NJ  
    D        0.495     1.33690E-01  3281.25       22     1.12720E+00     3.89337E+00     3.69963E-01       33     1.12721E+00     3.89336E+00     3.69953E-01  
    D        0.495     1.33690E-01  3593.75       22     1.13089E+00     3.89337E+00     4.15449E-01       33     1.13090E+00     3.89336E+00     4.15439E-01  
    D        0.495     1.33690E-01  3906.25       22     1.13456E+00     3.89337E+00     4.65578E-01       33     1.13456E+00     3.89336E+00     4.65568E-01  
    D        0.495     1.33690E-01  4218.75       22     1.13818E+00     3.89337E+00     5.20425E-01       33     1.13818E+00     3.89336E+00     5.20416E-01  
    D        0.495     1.33690E-01  4531.25       22     1.14173E+00     3.89337E+00     5.80066E-01       33     1.14174E+00     3.89336E+00     5.80058E-01  
    D        0.495     1.33690E-01  4843.75       22     1.14522E+00     3.89337E+00     6.44577E-01       33     1.14522E+00     3.89336E+00     6.44570E-01  
    D        0.495     1.33690E-01  5156.25       22     1.14862E+00     3.89337E+00     7.14038E-01       33     1.14863E+00     3.89336E+00     7.14032E-01  
    D        0.495     1.33690E-01  5468.75       22     1.15195E+00     3.89337E+00     7.88552E-01       33     1.15195E+00     3.89336E+00     7.88547E-01  
    D        0.495     1.33690E-01  5781.25       22     1.15518E+00     3.89337E+00     8.68300E-01       33     1.15518E+00     3.89336E+00     8.68296E-01  
    D        0.495     1.33690E-01  6093.75       22     1.15832E+00     3.89337E+00     9.53739E-01       33     1.15832E+00     3.89336E+00     9.53737E-01  
    D        0.495     1.33690E-01  6250.00       22     1.15986E+00     3.89337E+00     9.99995E-01       33     1.15986E+00     3.89336E+00     9.99993E-01  
    D        0.523     1.41113E-01     0.00       22     1.10689E+00     3.88092E+00     1.51472E-01       33     1.10689E+00     3.88091E+00     1.51459E-01  
    D        0.523     1.41113E-01   156.25       22     1.10689E+00     3.88092E+00     1.51472E-01       33     1.10689E+00     3.88091E+00     1.51459E-01  
    D        0.523     1.41113E-01   468.75       22     1.10762E+00     3.88092E+00     1.55275E-01       33     1.10762E+00     3.88091E+00     1.55261E-01  
    D        0.523     1.41113E-01   781.25       22     1.10903E+00     3.88092E+00     1.62905E-01       33     1.10903E+00     3.88091E+00     1.62891E-01  
    D        0.523     1.41113E-01  1093.75       22     1.11105E+00     3.88092E+00     1.74411E-01       33     1.11105E+00     3.88091E+00     1.74398E-01  
    D        0.523     1.41113E-01  1406.25       22     1.11360E+00     3.88092E+00     1.89861E-01       33     1.11360E+00     3.88091E+00     1.89848E-01  
    D        0.523     1.41113E-01  1718.75       22     1.11656E+00     3.88092E+00     2.09333E-01       33     1.11656E+00     3.88091E+00     2.09321E-01  
    D        0.523     1.41113E-01  2031.25       22     1.11985E+00     3.88092E+00     2.32916E-01       33     1.11985E+00     3.88091E+00     2.32904E-01  
    D        0.523     1.41113E-01  2343.75       22     1.12336E+00     3.88092E+00     2.60699E-01       33     1.12336E+00     3.88091E+00     2.60687E-01  
    D        0.523     1.41113E-01  2656.25       22     1.12702E+00     3.88092E+00     2.92773E-01       33     1.12703E+00     3.88091E+00     2.92761E-01  
    D        0.523     1.41113E-01  2968.75       22     1.13078E+00     3.88092E+00     3.29227E-01       33     1.13078E+00     3.88091E+00     3.29215E-01  
    D        0.523     1.41113E-01  3281.25       22     1.13457E+00     3.88092E+00     3.70147E-01       33     1.13457E+00     3.88091E+00     3.70137E-01  
    D        0.523     1.41113E-01  3593.75       22     1.13836E+00     3.88092E+00     4.15619E-01       33     1.13836E+00     3.88091E+00     4.15609E-01  
    D        0.523     1.41113E-01  3906.25       22     1.14213E+00     3.88092E+00     4.65725E-01       33     1.14213E+00     3.88091E+00     4.65715E-01  
    D        0.523     1.41113E-01  4218.75       22     1.14584E+00     3.88091E+00     5.20542E-01       33     1.14585E+00     3.88091E+00     5.20534E-01  
    D        0.523     1.41113E-01  4531.25       22     1.14950E+00     3.88091E+00     5.80151E-01       33     1.14950E+00     3.88091E+00     5.80143E-01  
    D        0.523     1.41113E-01  4843.75       22     1.15307E+00     3.88091E+00     6.44629E-01       33     1.15308E+00     3.88091E+00     6.44622E-01  
    D        0.523     1.41113E-01  5156.25       22     1.15657E+00     3.88091E+00     7.14059E-01       33     1.15658E+00     3.88091E+00     7.14053E-01  
    D        0.523     1.41113E-01  5468.75       22     1.15999E+00     3.88091E+00     7.88549E-01       33     1.15999E+00     3.88091E+00     7.88544E-01  
    D        0.523     1.41113E-01  5781.25       22     1.16331E+00     3.88091E+00     8.68285E-01       33     1.16331E+00     3.88091E+00     8.68281E-01  
    D        0.523     1.41113E-01  6093.75       22     1.16654E+00     3.88091E+00     9.53726E-01       33     1.16654E+00     3.88091E+00     9.53724E-01  
    D        0.523     1.41113E-01  6250.00       22     1.16812E+00     3.88091E+00     9.99995E-01       33     1.16812E+00     3.88091E+00     9.99993E-01  
    D        0.550     1.48537E-01     0.00       22     1.11343E+00     3.86882E+00     1.51540E-01       33     1.11343E+00     3.86881E+00     1.51527E-01  
    D        0.550     1.48537E-01   156.25       22     1.11343E+00     3.86882E+00     1.51540E-01       33     1.11343E+00     3.86881E+00     1.51527E-01  
    D        0.550     1.48537E-01   468.75       22     1.11418E+00     3.86882E+00     1.55352E-01       33     1.11419E+00     3.86881E+00     1.55339E-01  
    D        0.550     1.48537E-01   781.25       22     1.11564E+00     3.86882E+00     1.62999E-01       33     1.11564E+00     3.86881E+00     1.62986E-01  
    D        0.550     1.48537E-01  1093.75       22     1.11773E+00     3.86882E+00     1.74527E-01       33     1.11774E+00     3.86881E+00     1.74514E-01  
    D        0.550     1.48537E-01  1406.25       22     1.12036E+00     3.86882E+00     1.90001E-01       33     1.12036E+00     3.86881E+00     1.89988E-01  
    D        0.550     1.48537E-01  1718.75       22     1.12342E+00     3.86882E+00     2.09495E-01       33     1.12342E+00     3.86881E+00     2.09483E-01  
    D        0.550     1.48537E-01  2031.25       22     1.12680E+00     3.86882E+00     2.33094E-01       33     1.12680E+00     3.86881E+00     2.33082E-01  
    D        0.550     1.48537E-01  2343.75       22     1.13041E+00     3.86882E+00     2.60886E-01       33     1.13041E+00     3.86881E+00     2.60875E-01  
    D        0.550     1.48537E-01  2656.25       22     1.13418E+00     3.86882E+00     2.92960E-01       33     1.13418E+00     3.86881E+00     2.92949E-01  
    D        0.550     1.48537E-01  2968.75       22     1.13803E+00     3.86882E+00     3.29405E-01       33     1.13804E+00     3.86881E+00     3.29393E-01  
    D        0.550     1.48537E-01  3281.25       22     1.14193E+00     3.86882E+00     3.70307E-01       33     1.14193E+00     3.86881E+00     3.70296E-01  
    D        0.550     1.48537E-01  3593.75       22     1.14582E+00     3.86882E+00     4.15753E-01       33     1.14583E+00     3.86881E+00     4.15743E-01  
    D        0.550     1.48537E-01  3906.25       22     1.14969E+00     3.86882E+00     4.65827E-01       33     1.14969E+00     3.86881E+00     4.65817E-01  
    D        0.550     1.48537E-01  4218.75       22     1.15350E+00     3.86882E+00     5.20610E-01       33     1.15351E+00     3.86881E+00     5.20602E-01  
    D        0.550     1.48537E-01  4531.25       22     1.15725E+00     3.86882E+00     5.80184E-01       33     1.15726E+00     3.86881E+00     5.80176E-01  
    D        0.550     1.48537E-01  4843.75       22     1.16093E+00     3.86882E+00     6.44630E-01       33     1.16093E+00     3.86881E+00     6.44623E-01  
    D        0.550     1.48537E-01  5156.25       22     1.16452E+00     3.86882E+00     7.14035E-01       33     1.16453E+00     3.86881E+00     7.14029E-01  
    D        0.550     1.48537E-01  5468.75       22     1.16803E+00     3.86882E+00     7.88509E-01       33     1.16804E+00     3.86881E+00     7.88504E-01  
    D        0.550     1.48537E-01  5781.25       22     1.17145E+00     3.86882E+00     8.68243E-01       33     1.17145E+00     3.86881E+00     8.68239E-01  
    D        0.550     1.48537E-01  6093.75       22     1.17477E+00     3.86882E+00     9.53702E-01       33     1.17478E+00     3.86881E+00     9.53700E-01  
    D        0.550     1.48537E-01  6250.00       22     1.17640E+00     3.86882E+00     9.99995E-01       33     1.17640E+00     3.86881E+00     9.99993E-01  
    D        0.578     1.55960E-01     0.00       22     1.11999E+00     3.85707E+00     1.51658E-01       33     1.11999E+00     3.85706E+00     1.51645E-01  
    D        0.578     1.55960E-01   156.25       22     1.11999E+00     3.85707E+00     1.51658E-01       33     1.11999E+00     3.85706E+00     1.51645E-01  
    D        0.578     1.55960E-01   468.75       22     1.12076E+00     3.85707E+00     1.55474E-01       33     1.12076E+00     3.85706E+00     1.55461E-01  
    D        0.578     1.55960E-01   781.25       22     1.12227E+00     3.85707E+00     1.63129E-01       33     1.12227E+00     3.85706E+00     1.63117E-01  
    D        0.578     1.55960E-01  1093.75       22     1.12442E+00     3.85707E+00     1.74668E-01       33     1.12442E+00     3.85706E+00     1.74655E-01  
    D        0.578     1.55960E-01  1406.25       22     1.12712E+00     3.85707E+00     1.90150E-01       33     1.12713E+00     3.85706E+00     1.90138E-01  
    D        0.578     1.55960E-01  1718.75       22     1.13027E+00     3.85707E+00     2.09650E-01       33     1.13027E+00     3.85706E+00     2.09638E-01  
    D        0.578     1.55960E-01  2031.25       22     1.13374E+00     3.85707E+00     2.33249E-01       33     1.13374E+00     3.85706E+00     2.33237E-01  
    D        0.578     1.55960E-01  2343.75       22     1.13746E+00     3.85707E+00     2.61033E-01       33     1.13746E+00     3.85706E+00     2.61021E-01  
    D        0.578     1.55960E-01  2656.25       22     1.14132E+00     3.85707E+00     2.93091E-01       33     1.14133E+00     3.85706E+00     2.93080E-01  
    D        0.578     1.55960E-01  2968.75       22     1.14528E+00     3.85707E+00     3.29513E-01       33     1.14529E+00     3.85706E+00     3.29502E-01  
    D        0.578     1.55960E-01  3281.25       22     1.14928E+00     3.85707E+00     3.70386E-01       33     1.14928E+00     3.85706E+00     3.70375E-01  
    D        0.578     1.55960E-01  3593.75       22     1.15328E+00     3.85707E+00     4.15798E-01       33     1.15328E+00     3.85706E+00     4.15788E-01  
    D        0.578     1.55960E-01  3906.25       22     1.15725E+00     3.85707E+00     4.65835E-01       33     1.15725E+00     3.85706E+00     4.65826E-01  
    D        0.578     1.55960E-01  4218.75       22     1.16116E+00     3.85707E+00     5.20582E-01       33     1.16117E+00     3.85706E+00     5.20573E-01  
    D        0.578     1.55960E-01  4531.25       22     1.16501E+00     3.85707E+00     5.80121E-01       33     1.16502E+00     3.85706E+00     5.80113E-01  
    D        0.578     1.55960E-01  4843.75       22     1.16879E+00     3.85707E+00     6.44539E-01       33     1.16879E+00     3.85706E+00     6.44532E-01  
    D        0.578     1.55960E-01  5156.25       22     1.17248E+00     3.85707E+00     7.13926E-01       33     1.17249E+00     3.85706E+00     7.13919E-01  
    D        0.578     1.55960E-01  5468.75       22     1.17609E+00     3.85707E+00     7.88396E-01       33     1.17609E+00     3.85706E+00     7.88391E-01  
    D        0.578     1.55960E-01  5781.25       22     1.17961E+00     3.85707E+00     8.68148E-01       33     1.17961E+00     3.85706E+00     8.68144E-01  
    D        0.578     1.55960E-01  6093.75       22     1.18303E+00     3.85707E+00     9.53657E-01       33     1.18303E+00     3.85706E+00     9.53654E-01  
    D        0.578     1.55960E-01  6250.00       22     1.18470E+00     3.85707E+00     9.99995E-01       33     1.18471E+00     3.85706E+00     9.99993E-01  
    D        0.605     1.63383E-01     0.00       22     1.12655E+00     3.84564E+00     1.51764E-01       33     1.12655E+00     3.84563E+00     1.51751E-01  
    D        0.605     1.63383E-01   156.25       22     1.12655E+00     3.84564E+00     1.51764E-01       33     1.12655E+00     3.84563E+00     1.51751E-01  
    D        0.605     1.63383E-01   468.75       22     1.12735E+00     3.84564E+00     1.55581E-01       33     1.12735E+00     3.84563E+00     1.55569E-01  
    D        0.605     1.63383E-01   781.25       22     1.12889E+00     3.84564E+00     1.63238E-01       33     1.12889E+00     3.84563E+00     1.63225E-01  
    D        0.605     1.63383E-01  1093.75       22     1.13111E+00     3.84564E+00     1.74776E-01       33     1.13111E+00     3.84563E+00     1.74763E-01  
    D        0.605     1.63383E-01  1406.25       22     1.13389E+00     3.84564E+00     1.90255E-01       33     1.13389E+00     3.84563E+00     1.90242E-01  
    D        0.605     1.63383E-01  1718.75       22     1.13712E+00     3.84564E+00     2.09746E-01       33     1.13712E+00     3.84563E+00     2.09733E-01  
    D        0.605     1.63383E-01  2031.25       22     1.14068E+00     3.84564E+00     2.33330E-01       33     1.14069E+00     3.84563E+00     2.33317E-01  
    D        0.605     1.63383E-01  2343.75       22     1.14449E+00     3.84564E+00     2.61092E-01       33     1.14450E+00     3.84563E+00     2.61080E-01  
    D        0.605     1.63383E-01  2656.25       22     1.14846E+00     3.84564E+00     2.93122E-01       33     1.14847E+00     3.84563E+00     2.93110E-01  
    D        0.605     1.63383E-01  2968.75       22     1.15253E+00     3.84564E+00     3.29509E-01       33     1.15253E+00     3.84563E+00     3.29497E-01  
    D        0.605     1.63383E-01  3281.25       22     1.15663E+00     3.84564E+00     3.70342E-01       33     1.15663E+00     3.84563E+00     3.70332E-01  
    D        0.605     1.63383E-01  3593.75       22     1.16073E+00     3.84564E+00     4.15712E-01       33     1.16073E+00     3.84563E+00     4.15702E-01  
    D        0.605     1.63383E-01  3906.25       22     1.16480E+00     3.84564E+00     4.65706E-01       33     1.16480E+00     3.84563E+00     4.65696E-01  
    D        0.605     1.63383E-01  4218.75       22     1.16882E+00     3.84564E+00     5.20412E-01       33     1.16882E+00     3.84563E+00     5.20403E-01  
    D        0.605     1.63383E-01  4531.25       22     1.17278E+00     3.84564E+00     5.79916E-01       33     1.17278E+00     3.84563E+00     5.79908E-01  
    D        0.605     1.63383E-01  4843.75       22     1.17665E+00     3.84564E+00     6.44309E-01       33     1.17666E+00     3.84563E+00     6.44301E-01  
    D        0.605     1.63383E-01  5156.25       22     1.18045E+00     3.84564E+00     7.13687E-01       33     1.18045E+00     3.84563E+00     7.13680E-01  
    D        0.605     1.63383E-01  5468.75       22     1.18416E+00     3.84564E+00     7.88173E-01       33     1.18417E+00     3.84563E+00     7.88167E-01  
    D        0.605     1.63383E-01  5781.25       22     1.18778E+00     3.84564E+00     8.67973E-01       33     1.18779E+00     3.84563E+00     8.67969E-01  
    D        0.605     1.63383E-01  6093.75       22     1.19131E+00     3.84564E+00     9.53576E-01       33     1.19132E+00     3.84563E+00     9.53574E-01  
    D        0.605     1.63383E-01  6250.00       22     1.19304E+00     3.84564E+00     9.99995E-01       33     1.19305E+00     3.84563E+00     9.99993E-01  
    D        0.633     1.70806E-01     0.00       22     1.13311E+00     3.83452E+00     1.51836E-01       33     1.13311E+00     3.83451E+00     1.51822E-01  
    D        0.633     1.70806E-01   156.25       22     1.13311E+00     3.83452E+00     1.51836E-01       33     1.13311E+00     3.83451E+00     1.51822E-01  
    D        0.633     1.70806E-01   468.75       22     1.13393E+00     3.83452E+00     1.55651E-01       33     1.13393E+00     3.83451E+00     1.55638E-01  
    D        0.633     1.70806E-01   781.25       22     1.13552E+00     3.83452E+00     1.63302E-01       33     1.13552E+00     3.83451E+00     1.63289E-01  
    D        0.633     1.70806E-01  1093.75       22     1.13779E+00     3.83452E+00     1.74830E-01       33     1.13779E+00     3.83451E+00     1.74818E-01  
    D        0.633     1.70806E-01  1406.25       22     1.14064E+00     3.83452E+00     1.90295E-01       33     1.14064E+00     3.83451E+00     1.90282E-01  
    D        0.633     1.70806E-01  1718.75       22     1.14396E+00     3.83452E+00     2.09765E-01       33     1.14396E+00     3.83451E+00     2.09752E-01  
    D        0.633     1.70806E-01  2031.25       22     1.14762E+00     3.83452E+00     2.33321E-01       33     1.14762E+00     3.83451E+00     2.33309E-01  
    D        0.633     1.70806E-01  2343.75       22     1.15153E+00     3.83452E+00     2.61048E-01       33     1.15153E+00     3.83451E+00     2.61036E-01  
    D        0.633     1.70806E-01  2656.25       22     1.15560E+00     3.83452E+00     2.93036E-01       33     1.15560E+00     3.83451E+00     2.93024E-01  
    D        0.633     1.70806E-01  2968.75       22     1.15976E+00     3.83452E+00     3.29375E-01       33     1.15977E+00     3.83451E+00     3.29364E-01  
    D        0.633     1.70806E-01  3281.25       22     1.16397E+00     3.83452E+00     3.70156E-01       33     1.16397E+00     3.83451E+00     3.70145E-01  
    D        0.633     1.70806E-01  3593.75       22     1.16818E+00     3.83452E+00     4.15471E-01       33     1.16818E+00     3.83451E+00     4.15461E-01  
    D        0.633     1.70806E-01  3906.25       22     1.17235E+00     3.83452E+00     4.65410E-01       33     1.17236E+00     3.83451E+00     4.65400E-01  
    D        0.633     1.70806E-01  4218.75       22     1.17648E+00     3.83452E+00     5.20065E-01       33     1.17649E+00     3.83451E+00     5.20056E-01  
    D        0.633     1.70806E-01  4531.25       22     1.18054E+00     3.83452E+00     5.79529E-01       33     1.18055E+00     3.83451E+00     5.79521E-01  
    D        0.633     1.70806E-01  4843.75       22     1.18453E+00     3.83452E+00     6.43897E-01       33     1.18454E+00     3.83451E+00     6.43890E-01  
    D        0.633     1.70806E-01  5156.25       22     1.18844E+00     3.83452E+00     7.13276E-01       33     1.18844E+00     3.83451E+00     7.13269E-01  
    D        0.633     1.70806E-01  5468.75       22     1.19226E+00     3.83452E+00     7.87799E-01       33     1.19227E+00     3.83451E+00     7.87794E-01  
    D        0.633     1.70806E-01  5781.25       22     1.19600E+00     3.83452E+00     8.67688E-01       33     1.19601E+00     3.83451E+00     8.67684E-01  
    D        0.633     1.70806E-01  6093.75       22     1.19965E+00     3.83452E+00     9.53449E-01       33     1.19965E+00     3.83451E+00     9.53446E-01  
    D        0.633     1.70806E-01  6250.00       22     1.20144E+00     3.83452E+00     9.99995E-01       33     1.20145E+00     3.83451E+00     9.99993E-01  
    D        0.660     1.78229E-01     0.00       22     1.13966E+00     3.82373E+00     1.51889E-01       33     1.13966E+00     3.82373E+00     1.51875E-01  
    D        0.660     1.78229E-01   156.25       22     1.13966E+00     3.82373E+00     1.51889E-01       33     1.13966E+00     3.82373E+00     1.51875E-01  
    D        0.660     1.78229E-01   468.75       22     1.14050E+00     3.82373E+00     1.55699E-01       33     1.14050E+00     3.82373E+00     1.55686E-01  
    D        0.660     1.78229E-01   781.25       22     1.14213E+00     3.82373E+00     1.63339E-01       33     1.14213E+00     3.82373E+00     1.63326E-01  
    D        0.660     1.78229E-01  1093.75       22     1.14446E+00     3.82373E+00     1.74851E-01       33     1.14447E+00     3.82373E+00     1.74838E-01  
    D        0.660     1.78229E-01  1406.25       22     1.14739E+00     3.82373E+00     1.90291E-01       33     1.14739E+00     3.82373E+00     1.90278E-01  
    D        0.660     1.78229E-01  1718.75       22     1.15079E+00     3.82373E+00     2.09729E-01       33     1.15079E+00     3.82373E+00     2.09716E-01  
    D        0.660     1.78229E-01  2031.25       22     1.15454E+00     3.82373E+00     2.33244E-01       33     1.15454E+00     3.82373E+00     2.33231E-01  
    D        0.660     1.78229E-01  2343.75       22     1.15855E+00     3.82373E+00     2.60921E-01       33     1.15855E+00     3.82373E+00     2.60909E-01  
    D        0.660     1.78229E-01  2656.25       22     1.16272E+00     3.82373E+00     2.92850E-01       33     1.16272E+00     3.82373E+00     2.92838E-01  
    D        0.660     1.78229E-01  2968.75       22     1.16699E+00     3.82373E+00     3.29123E-01       33     1.16699E+00     3.82373E+00     3.29111E-01  
    D        0.660     1.78229E-01  3281.25       22     1.17130E+00     3.82373E+00     3.69832E-01       33     1.17131E+00     3.82373E+00     3.69821E-01  
    D        0.660     1.78229E-01  3593.75       22     1.17562E+00     3.82373E+00     4.15071E-01       33     1.17562E+00     3.82373E+00     4.15061E-01  
    D        0.660     1.78229E-01  3906.25       22     1.17991E+00     3.82373E+00     4.64936E-01       33     1.17991E+00     3.82373E+00     4.64926E-01  
    D        0.660     1.78229E-01  4218.75       22     1.18415E+00     3.82373E+00     5.19523E-01       33     1.18415E+00     3.82373E+00     5.19514E-01  
    D        0.660     1.78229E-01  4531.25       22     1.18832E+00     3.82373E+00     5.78933E-01       33     1.18833E+00     3.82373E+00     5.78924E-01  
    D        0.660     1.78229E-01  4843.75       22     1.19243E+00     3.82373E+00     6.43272E-01       33     1.19243E+00     3.82373E+00     6.43264E-01  
    D        0.660     1.78229E-01  5156.25       22     1.19646E+00     3.82373E+00     7.12659E-01       33     1.19646E+00     3.82373E+00     7.12652E-01  
    D        0.660     1.78229E-01  5468.75       22     1.20041E+00     3.82373E+00     7.87244E-01       33     1.20041E+00     3.82372E+00     7.87238E-01  
    D        0.660     1.78229E-01  5781.25       22     1.20428E+00     3.82373E+00     8.67268E-01       33     1.20428E+00     3.82372E+00     8.67264E-01  
    D        0.660     1.78229E-01  6093.75       22     1.20806E+00     3.82373E+00     9.53264E-01       33     1.20807E+00     3.82372E+00     9.53261E-01  
    D        0.660     1.78229E-01  6250.00       22     1.20993E+00     3.82373E+00     9.99995E-01       33     1.20993E+00     3.82372E+00     9.99993E-01  
    D        0.688     1.85652E-01     0.00       22     1.14620E+00     3.81329E+00     1.51979E-01       33     1.14620E+00     3.81328E+00     1.51965E-01  
    D        0.688     1.85652E-01   156.25       22     1.14620E+00     3.81329E+00     1.51979E-01       33     1.14620E+00     3.81328E+00     1.51965E-01  
    D        0.688     1.85652E-01   468.75       22     1.14706E+00     3.81329E+00     1.55781E-01       33     1.14706E+00     3.81328E+00     1.55768E-01  
    D        0.688     1.85652E-01   781.25       22     1.14873E+00     3.81329E+00     1.63406E-01       33     1.14873E+00     3.81328E+00     1.63393E-01  
    D        0.688     1.85652E-01  1093.75       22     1.15112E+00     3.81329E+00     1.74894E-01       33     1.15113E+00     3.81328E+00     1.74881E-01  
    D        0.688     1.85652E-01  1406.25       22     1.15412E+00     3.81329E+00     1.90299E-01       33     1.15412E+00     3.81328E+00     1.90286E-01  
    D        0.688     1.85652E-01  1718.75       22     1.15760E+00     3.81329E+00     2.09692E-01       33     1.15760E+00     3.81328E+00     2.09679E-01  
    D        0.688     1.85652E-01  2031.25       22     1.16145E+00     3.81329E+00     2.33150E-01       33     1.16145E+00     3.81328E+00     2.33137E-01  
    D        0.688     1.85652E-01  2343.75       22     1.16555E+00     3.81329E+00     2.60758E-01       33     1.16555E+00     3.81328E+00     2.60746E-01  
    D        0.688     1.85652E-01  2656.25       22     1.16983E+00     3.81329E+00     2.92606E-01       33     1.16983E+00     3.81328E+00     2.92594E-01  
    D        0.688     1.85652E-01  2968.75       22     1.17420E+00     3.81329E+00     3.28787E-01       33     1.17421E+00     3.81328E+00     3.28775E-01  
    D        0.688     1.85652E-01  3281.25       22     1.17863E+00     3.81329E+00     3.69396E-01       33     1.17863E+00     3.81328E+00     3.69384E-01  
    D        0.688     1.85652E-01  3593.75       22     1.18305E+00     3.81329E+00     4.14530E-01       33     1.18306E+00     3.81328E+00     4.14519E-01  
    D        0.688     1.85652E-01  3906.25       22     1.18746E+00     3.81329E+00     4.64290E-01       33     1.18746E+00     3.81328E+00     4.64280E-01  
    D        0.688     1.85652E-01  4218.75       22     1.19182E+00     3.81329E+00     5.18782E-01       33     1.19182E+00     3.81328E+00     5.18772E-01  
    D        0.688     1.85652E-01  4531.25       22     1.19612E+00     3.81329E+00     5.78117E-01       33     1.19612E+00     3.81328E+00     5.78108E-01  
    D        0.688     1.85652E-01  4843.75       22     1.20035E+00     3.81329E+00     6.42415E-01       33     1.20036E+00     3.81328E+00     6.42407E-01  
    D        0.688     1.85652E-01  5156.25       22     1.20452E+00     3.81329E+00     7.11814E-01       33     1.20452E+00     3.81328E+00     7.11807E-01  
    D        0.688     1.85652E-01  5468.75       22     1.20861E+00     3.81329E+00     7.86485E-01       33     1.20862E+00     3.81328E+00     7.86479E-01  
    D        0.688     1.85652E-01  5781.25       22     1.21263E+00     3.81329E+00     8.66697E-01       33     1.21264E+00     3.81328E+00     8.66692E-01  
    D        0.688     1.85652E-01  6093.75       22     1.21658E+00     3.81329E+00     9.53013E-01       33     1.21659E+00     3.81328E+00     9.53011E-01  
    D        0.688     1.85652E-01  6250.00       22     1.21853E+00     3.81329E+00     9.99995E-01       33     1.21853E+00     3.81328E+00     9.99993E-01  
    D        0.715     1.93075E-01     0.00       22     1.15273E+00     3.80323E+00     1.52192E-01       33     1.15273E+00     3.80322E+00     1.52178E-01  
    D        0.715     1.93075E-01   156.25       22     1.15273E+00     3.80323E+00     1.52192E-01       33     1.15273E+00     3.80322E+00     1.52178E-01  
    D        0.715     1.93075E-01   468.75       22     1.15361E+00     3.80323E+00     1.55984E-01       33     1.15361E+00     3.80322E+00     1.55971E-01  
    D        0.715     1.93075E-01   781.25       22     1.15532E+00     3.80323E+00     1.63589E-01       33     1.15532E+00     3.80322E+00     1.63575E-01  
    D        0.715     1.93075E-01  1093.75       22     1.15777E+00     3.80323E+00     1.75044E-01       33     1.15777E+00     3.80322E+00     1.75030E-01  
    D        0.715     1.93075E-01  1406.25       22     1.16083E+00     3.80323E+00     1.90404E-01       33     1.16084E+00     3.80322E+00     1.90391E-01  
    D        0.715     1.93075E-01  1718.75       22     1.16440E+00     3.80323E+00     2.09736E-01       33     1.16440E+00     3.80322E+00     2.09723E-01  
    D        0.715     1.93075E-01  2031.25       22     1.16833E+00     3.80323E+00     2.33118E-01       33     1.16833E+00     3.80322E+00     2.33104E-01  
    D        0.715     1.93075E-01  2343.75       22     1.17253E+00     3.80323E+00     2.60632E-01       33     1.17254E+00     3.80322E+00     2.60619E-01  
    D        0.715     1.93075E-01  2656.25       22     1.17691E+00     3.80323E+00     2.92370E-01       33     1.17692E+00     3.80322E+00     2.92357E-01  
    D        0.715     1.93075E-01  2968.75       22     1.18140E+00     3.80323E+00     3.28425E-01       33     1.18140E+00     3.80322E+00     3.28412E-01  
    D        0.715     1.93075E-01  3281.25       22     1.18593E+00     3.80323E+00     3.68895E-01       33     1.18594E+00     3.80322E+00     3.68883E-01  
    D        0.715     1.93075E-01  3593.75       22     1.19048E+00     3.80323E+00     4.13883E-01       33     1.19048E+00     3.80322E+00     4.13872E-01  
    D        0.715     1.93075E-01  3906.25       22     1.19500E+00     3.80323E+00     4.63499E-01       33     1.19501E+00     3.80322E+00     4.63488E-01  
    D        0.715     1.93075E-01  4218.75       22     1.19949E+00     3.80323E+00     5.17859E-01       33     1.19950E+00     3.80322E+00     5.17849E-01  
    D        0.715     1.93075E-01  4531.25       22     1.20393E+00     3.80323E+00     5.77090E-01       33     1.20393E+00     3.80322E+00     5.77080E-01  
    D        0.715     1.93075E-01  4843.75       22     1.20831E+00     3.80323E+00     6.41330E-01       33     1.20831E+00     3.80322E+00     6.41321E-01  
    D        0.715     1.93075E-01  5156.25       22     1.21263E+00     3.80323E+00     7.10740E-01       33     1.21264E+00     3.80322E+00     7.10732E-01  
    D        0.715     1.93075E-01  5468.75       22     1.21689E+00     3.80323E+00     7.85520E-01       33     1.21690E+00     3.80322E+00     7.85513E-01  
    D        0.715     1.93075E-01  5781.25       22     1.22109E+00     3.80323E+00     8.65970E-01       33     1.22110E+00     3.80322E+00     8.65965E-01  
    D        0.715     1.93075E-01  6093.75       22     1.22523E+00     3.80323E+00     9.52696E-01       33     1.22524E+00     3.80322E+00     9.52693E-01  
    D        0.715     1.93075E-01  6250.00       22     1.22728E+00     3.80323E+00     9.99995E-01       33     1.22729E+00     3.80322E+00     9.99993E-01  
    D        0.743     2.00498E-01     0.00       22     1.15923E+00     3.79359E+00     1.52635E-01       33     1.15923E+00     3.79358E+00     1.52621E-01  
    D        0.743     2.00498E-01   156.25       22     1.15923E+00     3.79359E+00     1.52635E-01       33     1.15923E+00     3.79358E+00     1.52621E-01  
    D        0.743     2.00498E-01   468.75       22     1.16013E+00     3.79359E+00     1.56415E-01       33     1.16013E+00     3.79358E+00     1.56401E-01  
    D        0.743     2.00498E-01   781.25       22     1.16188E+00     3.79359E+00     1.63994E-01       33     1.16188E+00     3.79358E+00     1.63980E-01  
